ans,circle_r,circle_g,circle_b,bg_r,bg_g,bg_b
3,0.9479182888932949,0.9291871247306966,0.5466159412655003,0.36327492396779704,0.36327492396779704,0.36327492396779704
3,0.328173994185609,0.3160359871929934,0.12766884660568412,0.2288924358466432,0.2288924358466432,0.2288924358466432
0,0.8814304814902678,0.5388005980836119,0.3441622129881254,0.5458668386508836,0.5458668386508836,0.5458668386508836
0,0.8801465850147354,0.4937141634220775,0.032472224828347655,0.31600763898798,0.31600763898798,0.31600763898798
3,0.9210514798011203,0.8397034322832786,0.6921321911555501,0.01838396836177214,0.01838396836177214,0.01838396836177214
1,0.12034308668634441,0.10600878095673691,0.06610438013886097,0.23708779343266018,0.23708779343266018,0.23708779343266018
1,0.7342881462512663,0.553182060145924,0.20054347473858938,0.9567030262037974,0.9567030262037974,0.9567030262037974
3,0.5895070811013758,0.5773857917452495,0.31881149117612867,0.13557826481714663,0.13557826481714663,0.13557826481714663
0,0.8352008152632571,0.5082459357761652,0.10070312985219966,0.5874047442044305,0.5874047442044305,0.5874047442044305
3,0.6816677830736427,0.6893935648941847,0.4671693162229007,0.3217715750259197,0.3217715750259197,0.3217715750259197
1,0.30162739568014696,0.14241579961902215,0.044512163418974016,0.4191459892184982,0.4191459892184982,0.4191459892184982
3,0.8834447538589271,0.8677705453633002,0.8497833426944925,0.8899661577603372,0.8899661577603372,0.8899661577603372
3,0.7857203336046834,0.7192259885017372,0.6640740824812627,0.17104948940107156,0.17104948940107156,0.17104948940107156
3,0.8441970983265016,0.838677754047948,0.4978452830171758,0.28913165333559054,0.28913165333559054,0.28913165333559054
3,0.6391251285723415,0.5198216596968694,0.05822585428562071,0.6300617471263738,0.6300617471263738,0.6300617471263738
3,0.9632829962289602,0.9153151601127774,0.8997598086723103,0.10377872139310984,0.10377872139310984,0.10377872139310984
1,0.44577171561016604,0.3495560179710247,0.1363903355462153,0.7077959476944632,0.7077959476944632,0.7077959476944632
3,0.0510814268810349,0.03519757843365291,0.025632786700262932,0.4045762235548719,0.4045762235548719,0.4045762235548719
3,0.334168508254459,0.2976837878354397,0.17808545271154544,0.07949489654120323,0.07949489654120323,0.07949489654120323
0,0.819472519979943,0.5288428676296946,0.2840337539320681,0.13822320399756372,0.13822320399756372,0.13822320399756372
3,0.47810748979143713,0.4331098659784338,0.33667081953354894,0.3550072315621621,0.3550072315621621,0.3550072315621621
3,0.76711916561933,0.656874324421447,0.03113499529793617,0.15330905928704153,0.15330905928704153,0.15330905928704153
0,0.9782437908106844,0.8294621613316622,0.6711488405288639,0.9848614061683449,0.9848614061683449,0.9848614061683449
3,0.9858323615685982,0.8362985102607978,0.6920819860537792,0.09418119226501342,0.09418119226501342,0.09418119226501342
3,0.7355214381527274,0.5508283138980815,0.4219184753613602,0.24067172428208217,0.24067172428208217,0.24067172428208217
1,0.42810036842956634,0.28469629479659864,0.05577945146945019,0.5393673734814264,0.5393673734814264,0.5393673734814264
3,0.8451723403102492,0.7968404700248914,0.70180147219351,0.38746826820656,0.38746826820656,0.38746826820656
3,0.8196248022178568,0.7723758806081763,0.2787045432754396,0.32946731055269696,0.32946731055269696,0.32946731055269696
